c,k,s,t
0.0091,3.444,3.058,0.178082191780822
0.0019,3.5,2.15,0.178082191780822
0.0021,3.5,2.479,0.178082191780822
0.0049,3.5,2.565,0.178082191780822
0.0239,3.5,2.574,0.178082191780822
0.0035,3.5,2.803,0.178082191780822
0.0155,3.5,3.019,0.178082191780822
0.0069,3.5,3.058,0.178082191780822
0.0019,3.6,2.15,0.178082191780822
0.002,3.6,2.479,0.178082191780822
0.0043,3.6,2.565,0.178082191780822
0.0187,3.6,2.574,0.178082191780822
0.2515,3.6,3.835,0.178082191780822
0.3969,3.6,3.964,0.178082191780822
0.6161,3.6,4.181,0.178082191780822
0.1855,3.7,3.835,0.178082191780822
0.3038,3.7,3.964,0.178082191780822
0.5185,3.7,4.181,0.178082191780822
0.1304,3.8,3.835,0.178082191780822
0.217,3.8,3.964,0.178082191780822
0.4185,3.8,4.181,0.178082191780822
0.0874,3.9,3.835,0.178082191780822
0.1472,3.9,3.964,0.178082191780822
0.3293,3.9,4.181,0.178082191780822
0.0593,4,3.835,0.178082191780822
0.0911,4,3.964,0.178082191780822
0.2432,4,4.181,0.178082191780822
0.0375,4.1,3.835,0.178082191780822
0.0546,4.1,3.964,0.178082191780822
0.1727,4.1,4.181,0.178082191780822
0.0243,4.2,3.835,0.178082191780822
0.0305,4.2,3.964,0.178082191780822
0.115,4.2,4.181,0.178082191780822
0.0155,4.3,3.835,0.178082191780822
0.0175,4.3,3.964,0.178082191780822
0.0722,4.3,4.181,0.178082191780822
0.0104,4.4,3.835,0.178082191780822
0.0095,4.4,3.964,0.178082191780822
0.047,4.4,4.181,0.178082191780822
0.007,4.5,3.835,0.178082191780822
0.0285,4.5,4.181,0.178082191780822
0.0049,4.6,3.835,0.178082191780822
0.019,4.6,4.181,0.178082191780822
0.2717,1.8,1.919,0.186301369863014
0.3824,1.8,2.019,0.186301369863014
0.4002,1.8,2.039,0.186301369863014
0.5428,1.8,2.152,0.186301369863014
0.237,1.85,1.919,0.186301369863014
0.334,1.85,2.019,0.186301369863014
0.3507,1.85,2.039,0.186301369863014
0.4959,1.85,2.152,0.186301369863014
0.2049,1.9,1.919,0.186301369863014
0.2894,1.9,2.019,0.186301369863014
0.3023,1.9,2.039,0.186301369863014
0.4507,1.9,2.152,0.186301369863014
0.345,1.908,2.127,0.186301369863014
0.1749,1.95,1.919,0.186301369863014
0.2457,1.95,2.019,0.186301369863014
0.2554,1.95,2.039,0.186301369863014
0.407,1.95,2.152,0.186301369863014
0.295,1.957,2.127,0.186301369863014
0.147,2,1.919,0.186301369863014
0.2037,2,2.019,0.186301369863014
0.2085,2,2.039,0.186301369863014
0.3648,2,2.152,0.186301369863014
0.245,2.006,2.127,0.186301369863014
0.125,2.05,1.919,0.186301369863014
0.1678,2.05,2.019,0.186301369863014
0.1662,2.05,2.039,0.186301369863014
0.2941,2.05,2.152,0.186301369863014
0.3674,2.05,2.37,0.186301369863014
0.9929,2.05,2.976,0.186301369863014
0.195,2.055,2.127,0.186301369863014
0.255,2.055,2.188,0.186301369863014
0.1031,2.1,1.919,0.186301369863014
0.1358,2.1,2.019,0.186301369863014
0.1279,2.1,2.039,0.186301369863014
0.2523,2.1,2.152,0.186301369863014
0.3208,2.1,2.37,0.186301369863014
0.9445,2.1,2.976,0.186301369863014
0.145,2.104,2.127,0.186301369863014
0.206,2.104,2.188,0.186301369863014
0.0847,2.15,1.919,0.186301369863014
0.1086,2.15,2.019,0.186301369863014
0.0957,2.15,2.039,0.186301369863014
0.203,2.15,2.152,0.186301369863014
0.2747,2.15,2.37,0.186301369863014
0.895,2.15,2.976,0.186301369863014
0.1011,2.153,2.127,0.186301369863014
0.1588,2.153,2.188,0.186301369863014
0.188,2.153,2.217,0.186301369863014
0.2694,2.156,2.37,0.186301369863014
0.3135,2.156,2.403,0.186301369863014
0.6096,2.16,2.643,0.186301369863014
0.0704,2.2,1.919,0.186301369863014
0.0846,2.2,2.019,0.186301369863014
0.0684,2.2,2.039,0.186301369863014
0.1715,2.2,2.152,0.186301369863014
0.1209,2.2,2.188,0.186301369863014
0.225,2.2,2.215,0.186301369863014
0.1417,2.2,2.217,0.186301369863014
0.2306,2.2,2.37,0.186301369863014
0.3579,2.2,2.451,0.186301369863014
0.4934,2.2,2.539,0.186301369863014
0.6097,2.2,2.598,0.186301369863014
0.7562,2.2,2.893,0.186301369863014
1.0434,2.2,2.952,0.186301369863014
0.8456,2.2,2.976,0.186301369863014
0.0666,2.202,2.127,0.186301369863014
0.1195,2.202,2.188,0.186301369863014
0.1396,2.202,2.217,0.186301369863014
0.2261,2.205,2.37,0.186301369863014
0.283,2.205,2.403,0.186301369863014
0.8402,2.205,2.976,0.186301369863014
0.5577,2.209,2.643,0.186301369863014
0.0559,2.25,1.919,0.186301369863014
0.0652,2.25,2.019,0.186301369863014
0.0482,2.25,2.039,0.186301369863014
0.0423,2.25,2.127,0.186301369863014
0.1435,2.25,2.152,0.186301369863014
0.088,2.25,2.188,0.186301369863014
0.1873,2.25,2.215,0.186301369863014
0.0967,2.25,2.217,0.186301369863014
0.1887,2.25,2.37,0.186301369863014
0.3119,2.25,2.451,0.186301369863014
0.4435,2.25,2.539,0.186301369863014
0.5658,2.25,2.598,0.186301369863014
0.7058,2.25,2.893,0.186301369863014
0.9623,2.25,2.952,0.186301369863014
0.7958,2.25,2.976,0.186301369863014
0.1854,2.254,2.37,0.186301369863014
0.2441,2.254,2.403,0.186301369863014
0.7919,2.254,2.976,0.186301369863014
0.5093,2.258,2.643,0.186301369863014
0.025,2.299,2.127,0.186301369863014
0.0601,2.299,2.188,0.186301369863014
0.0607,2.299,2.217,0.186301369863014
0.0449,2.3,1.919,0.186301369863014
0.0501,2.3,2.019,0.186301369863014
0.0326,2.3,2.039,0.186301369863014
0.1191,2.3,2.152,0.186301369863014
0.0598,2.3,2.188,0.186301369863014
0.1533,2.3,2.215,0.186301369863014
0.0601,2.3,2.217,0.186301369863014
0.1498,2.3,2.37,0.186301369863014
0.2683,2.3,2.451,0.186301369863014
0.3951,2.3,2.539,0.186301369863014
0.5355,2.3,2.598,0.186301369863014
0.6572,2.3,2.893,0.186301369863014
0.9152,2.3,2.952,0.186301369863014
0.7467,2.3,2.976,0.186301369863014
0.1478,2.303,2.37,0.186301369863014
0.2089,2.303,2.403,0.186301369863014
0.7441,2.303,2.976,0.186301369863014
0.4598,2.307,2.643,0.186301369863014
0.0151,2.348,2.127,0.186301369863014
0.0399,2.348,2.188,0.186301369863014
0.0343,2.348,2.217,0.186301369863014
0.0361,2.35,1.919,0.186301369863014
0.0378,2.35,2.019,0.186301369863014
0.0218,2.35,2.039,0.186301369863014
0.0928,2.35,2.152,0.186301369863014
0.0389,2.35,2.188,0.186301369863014
0.1227,2.35,2.215,0.186301369863014
0.0335,2.35,2.217,0.186301369863014
0.116,2.35,2.37,0.186301369863014
0.227,2.35,2.451,0.186301369863014
0.346,2.35,2.539,0.186301369863014
0.4831,2.35,2.598,0.186301369863014
0.6069,2.35,2.893,0.186301369863014
0.867,2.35,2.952,0.186301369863014
0.6961,2.35,2.976,0.186301369863014
0.1141,2.352,2.37,0.186301369863014
0.1731,2.352,2.403,0.186301369863014
0.6961,2.352,2.976,0.186301369863014
0.4104,2.356,2.643,0.186301369863014
0.0089,2.397,2.127,0.186301369863014
0.0257,2.397,2.188,0.186301369863014
0.018,2.397,2.217,0.186301369863014
0.0299,2.4,1.919,0.186301369863014
0.0283,2.4,2.019,0.186301369863014
0.0755,2.4,2.152,0.186301369863014
0.0245,2.4,2.188,0.186301369863014
0.0962,2.4,2.215,0.186301369863014
0.0169,2.4,2.217,0.186301369863014
0.0865,2.4,2.37,0.186301369863014
0.1872,2.4,2.451,0.186301369863014
0.2991,2.4,2.539,0.186301369863014
0.4614,2.4,2.598,0.186301369863014
0.5583,2.4,2.893,0.186301369863014
0.8218,2.4,2.952,0.186301369863014
0.6482,2.4,2.976,0.186301369863014
0.0851,2.401,2.37,0.186301369863014
0.1437,2.401,2.403,0.186301369863014
0.6478,2.401,2.976,0.186301369863014
0.3612,2.405,2.643,0.186301369863014
0.0155,2.446,2.188,0.186301369863014
0.0087,2.446,2.217,0.186301369863014
0.0237,2.45,1.919,0.186301369863014
0.021,2.45,2.019,0.186301369863014
0.0592,2.45,2.152,0.186301369863014
0.0145,2.45,2.188,0.186301369863014
0.075,2.45,2.215,0.186301369863014
0.0077,2.45,2.217,0.186301369863014
0.0618,2.45,2.37,0.186301369863014
0.1178,2.45,2.403,0.186301369863014
0.1497,2.45,2.451,0.186301369863014
0.2532,2.45,2.539,0.186301369863014
0.2325,2.45,2.544,0.186301369863014
0.4196,2.45,2.598,0.186301369863014
0.5107,2.45,2.893,0.186301369863014
0.7744,2.45,2.952,0.186301369863014
0.6001,2.45,2.976,0.186301369863014
0.3121,2.455,2.643,0.186301369863014
0.6857,2.455,3.004,0.186301369863014
0.0093,2.495,2.188,0.186301369863014
0.0048,2.495,2.217,0.186301369863014
0.0192,2.5,1.919,0.186301369863014
0.0155,2.5,2.019,0.186301369863014
0.0473,2.5,2.152,0.186301369863014
0.0085,2.5,2.188,0.186301369863014
0.0566,2.5,2.215,0.186301369863014
0.0043,2.5,2.217,0.186301369863014
0.0422,2.5,2.37,0.186301369863014
0.0964,2.5,2.403,0.186301369863014
0.119,2.5,2.451,0.186301369863014
0.2105,2.5,2.539,0.186301369863014
0.1958,2.5,2.544,0.186301369863014
0.3851,2.5,2.598,0.186301369863014
0.4625,2.5,2.893,0.186301369863014
0.7296,2.5,2.952,0.186301369863014
0.5513,2.5,2.976,0.186301369863014
0.2644,2.504,2.643,0.186301369863014
0.6376,2.504,3.004,0.186301369863014
0.0286,2.549,2.37,0.186301369863014
0.0775,2.549,2.403,0.186301369863014
0.5078,2.549,2.976,0.186301369863014
0.0146,2.55,1.919,0.186301369863014
0.0115,2.55,2.019,0.186301369863014
0.0359,2.55,2.152,0.186301369863014
0.006,2.55,2.188,0.186301369863014
0.003,2.55,2.217,0.186301369863014
0.028,2.55,2.37,0.186301369863014
0.0906,2.55,2.451,0.186301369863014
0.1688,2.55,2.539,0.186301369863014
0.1614,2.55,2.544,0.186301369863014
0.3464,2.55,2.598,0.186301369863014
0.4149,2.55,2.893,0.186301369863014
0.6837,2.55,2.952,0.186301369863014
0.5055,2.55,2.976,0.186301369863014
0.2152,2.553,2.643,0.186301369863014
0.5853,2.553,3.004,0.186301369863014
0.425,2.558,2.966,0.186301369863014
0.5139,2.558,3.042,0.186301369863014
0.0188,2.598,2.37,0.186301369863014
0.0603,2.598,2.403,0.186301369863014
0.463,2.598,2.976,0.186301369863014
0.0115,2.6,1.919,0.186301369863014
0.0086,2.6,2.019,0.186301369863014
0.0278,2.6,2.152,0.186301369863014
0.0179,2.6,2.37,0.186301369863014
0.0667,2.6,2.451,0.186301369863014
0.1322,2.6,2.539,0.186301369863014
0.1301,2.6,2.544,0.186301369863014
0.3075,2.6,2.598,0.186301369863014
0.3698,2.6,2.893,0.186301369863014
0.6344,2.6,2.952,0.186301369863014
0.4598,2.6,2.976,0.186301369863014
0.169,2.602,2.643,0.186301369863014
0.5416,2.602,3.004,0.186301369863014
0.464,2.607,3.042,0.186301369863014
0.0122,2.647,2.37,0.186301369863014
0.0469,2.647,2.403,0.186301369863014
0.4178,2.647,2.976,0.186301369863014
0.0099,2.65,1.919,0.186301369863014
0.0064,2.65,2.019,0.186301369863014
0.0216,2.65,2.152,0.186301369863014
0.0114,2.65,2.37,0.186301369863014
0.0493,2.65,2.451,0.186301369863014
0.1018,2.65,2.539,0.186301369863014
0.104,2.65,2.544,0.186301369863014
0.2885,2.65,2.598,0.186301369863014
0.1624,2.65,2.793,0.186301369863014
0.3254,2.65,2.893,0.186301369863014
0.6004,2.65,2.952,0.186301369863014
0.4162,2.65,2.976,0.186301369863014
0.4932,2.65,3.004,0.186301369863014
0.1037,2.651,2.544,0.186301369863014
0.1261,2.651,2.643,0.186301369863014
0.4932,2.651,3.004,0.186301369863014
0.4149,2.657,3.042,0.186301369863014
0.008,2.696,2.37,0.186301369863014
0.0373,2.696,2.403,0.186301369863014
0.3756,2.696,2.976,0.186301369863014
0.0091,2.7,1.919,0.186301369863014
0.0168,2.7,2.152,0.186301369863014
0.0074,2.7,2.37,0.186301369863014
0.0348,2.7,2.451,0.186301369863014
0.0751,2.7,2.539,0.186301369863014
0.0803,2.7,2.544,0.186301369863014
0.2607,2.7,2.598,0.186301369863014
0.0878,2.7,2.643,0.186301369863014
0.1301,2.7,2.793,0.186301369863014
0.2838,2.7,2.893,0.186301369863014
0.5616,2.7,2.952,0.186301369863014
0.3723,2.7,2.976,0.186301369863014
0.4448,2.7,3.004,0.186301369863014
0.3729,2.7,3.042,0.186301369863014
0.1261,2.706,2.793,0.186301369863014
0.3671,2.706,3.042,0.186301369863014
0.0054,2.745,2.37,0.186301369863014
0.028,2.745,2.403,0.186301369863014
0.3324,2.745,2.976,0.186301369863014
0.0665,2.749,2.544,0.186301369863014
0.0579,2.749,2.643,0.186301369863014
0.3991,2.749,3.004,0.186301369863014
0.0077,2.75,1.919,0.186301369863014
0.0129,2.75,2.152,0.186301369863014
0.0253,2.75,2.451,0.186301369863014
0.0558,2.75,2.539,0.186301369863014
0.0661,2.75,2.544,0.186301369863014
0.2313,2.75,2.598,0.186301369863014
0.1016,2.75,2.793,0.186301369863014
0.2437,2.75,2.893,0.186301369863014
0.5212,2.75,2.952,0.186301369863014
0.3307,2.75,2.976,0.186301369863014
0.3963,2.75,3.004,0.186301369863014
0.3248,2.75,3.042,0.186301369863014
0.1001,2.755,2.793,0.186301369863014
0.2242,2.755,2.966,0.186301369863014
0.317,2.755,3.042,0.186301369863014
0.0037,2.794,2.37,0.186301369863014
0.0205,2.794,2.403,0.186301369863014
0.0523,2.798,2.544,0.186301369863014
0.036,2.798,2.643,0.186301369863014
0.3529,2.798,3.004,0.186301369863014
0.0057,2.8,1.919,0.186301369863014
0.0105,2.8,2.152,0.186301369863014
0.0177,2.8,2.451,0.186301369863014
0.0412,2.8,2.539,0.186301369863014
0.051,2.8,2.544,0.186301369863014
0.217,2.8,2.598,0.186301369863014
0.0783,2.8,2.793,0.186301369863014
0.2095,2.8,2.893,0.186301369863014
0.481,2.8,2.952,0.186301369863014
0.292,2.8,2.976,0.186301369863014
0.3512,2.8,3.004,0.186301369863014
0.2778,2.8,3.042,0.186301369863014
0.0773,2.804,2.793,0.186301369863014
0.1831,2.804,2.966,0.186301369863014
0.2739,2.804,3.042,0.186301369863014
0.0162,2.843,2.403,0.186301369863014
0.0417,2.847,2.544,0.186301369863014
0.0221,2.847,2.643,0.186301369863014
0.3077,2.847,3.004,0.186301369863014
0.0057,2.85,1.919,0.186301369863014
0.008,2.85,2.152,0.186301369863014
0.0127,2.85,2.451,0.186301369863014
0.0406,2.85,2.544,0.186301369863014
0.1911,2.85,2.598,0.186301369863014
0.06,2.85,2.793,0.186301369863014
0.1757,2.85,2.893,0.186301369863014
0.4362,2.85,2.952,0.186301369863014
0.2555,2.85,2.976,0.186301369863014
0.3053,2.85,3.004,0.186301369863014
0.2296,2.85,3.042,0.186301369863014
0.0589,2.853,2.793,0.186301369863014
0.1457,2.853,2.966,0.186301369863014
0.2296,2.853,3.042,0.186301369863014
0.0118,2.892,2.403,0.186301369863014
0.0334,2.896,2.544,0.186301369863014
0.2663,2.896,3.004,0.186301369863014
0.0054,2.9,1.919,0.186301369863014
0.0065,2.9,2.152,0.186301369863014
0.0091,2.9,2.451,0.186301369863014
0.0327,2.9,2.544,0.186301369863014
0.1651,2.9,2.598,0.186301369863014
0.0452,2.9,2.793,0.186301369863014
0.1475,2.9,2.893,0.186301369863014
0.4106,2.9,2.952,0.186301369863014
0.2213,2.9,2.976,0.186301369863014
0.262,2.9,3.004,0.186301369863014
0.1872,2.9,3.042,0.186301369863014
0.0443,2.903,2.793,0.186301369863014
0.1129,2.903,2.966,0.186301369863014
0.1843,2.903,3.042,0.186301369863014
0.0272,2.946,2.544,0.186301369863014
0.2244,2.946,3.004,0.186301369863014
0.0052,2.95,2.152,0.186301369863014
0.0063,2.95,2.451,0.186301369863014
0.0261,2.95,2.544,0.186301369863014
0.1557,2.95,2.598,0.186301369863014
0.0335,2.95,2.793,0.186301369863014
0.122,2.95,2.893,0.186301369863014
0.3738,2.95,2.952,0.186301369863014
0.1906,2.95,2.976,0.186301369863014
0.2212,2.95,3.004,0.186301369863014
0.1494,2.95,3.042,0.186301369863014
0.0335,2.952,2.793,0.186301369863014
0.0848,2.952,2.966,0.186301369863014
0.149,2.952,3.042,0.186301369863014
0.0051,3,2.152,0.186301369863014
0.0053,3,2.451,0.186301369863014
0.0215,3,2.544,0.186301369863014
0.141,3,2.598,0.186301369863014
0.0254,3,2.793,0.186301369863014
0.1008,3,2.893,0.186301369863014
0.326,3,2.952,0.186301369863014
0.1637,3,2.976,0.186301369863014
0.183,3,3.004,0.186301369863014
0.1171,3,3.042,0.186301369863014
0.0182,3.044,2.544,0.186301369863014
0.1527,3.044,3.004,0.186301369863014
0.0188,3.05,2.793,0.186301369863014
0.0447,3.05,2.966,0.186301369863014
0.0884,3.05,3.042,0.186301369863014
0.004,3.1,2.152,0.186301369863014
0.0031,3.1,2.451,0.186301369863014
0.0149,3.1,2.544,0.186301369863014
0.109,3.1,2.598,0.186301369863014
0.0138,3.1,2.793,0.186301369863014
0.066,3.1,2.893,0.186301369863014
0.284,3.1,2.952,0.186301369863014
0.1195,3.1,2.976,0.186301369863014
0.1217,3.1,3.004,0.186301369863014
0.0654,3.1,3.042,0.186301369863014
0.0131,3.142,2.544,0.186301369863014
0.0983,3.142,3.004,0.186301369863014
0.0108,3.149,2.793,0.186301369863014
0.0225,3.149,2.966,0.186301369863014
0.0482,3.149,3.042,0.186301369863014
0.003,3.2,2.152,0.186301369863014
0.0026,3.2,2.451,0.186301369863014
0.0109,3.2,2.544,0.186301369863014
0.0869,3.2,2.598,0.186301369863014
0.0087,3.2,2.793,0.186301369863014
0.044,3.2,2.893,0.186301369863014
0.2416,3.2,2.952,0.186301369863014
0.086,3.2,2.976,0.186301369863014
0.0737,3.2,3.004,0.186301369863014
0.0342,3.2,3.042,0.186301369863014
0.0098,3.24,2.544,0.186301369863014
0.0598,3.24,3.004,0.186301369863014
0.0069,3.247,2.793,0.186301369863014
0.011,3.247,2.966,0.186301369863014
0.024,3.247,3.042,0.186301369863014
0.003,3.3,2.152,0.186301369863014
0.0022,3.3,2.451,0.186301369863014
0.0093,3.3,2.544,0.186301369863014
0.0777,3.3,2.598,0.186301369863014
0.0056,3.3,2.793,0.186301369863014
0.0263,3.3,2.893,0.186301369863014
0.2001,3.3,2.952,0.186301369863014
0.0625,3.3,2.976,0.186301369863014
0.046,3.3,3.004,0.186301369863014
0.017,3.3,3.042,0.186301369863014
0.0047,3.345,2.793,0.186301369863014
0.0063,3.345,2.966,0.186301369863014
0.013,3.345,3.042,0.186301369863014
0.0027,3.4,2.152,0.186301369863014
0.0021,3.4,2.451,0.186301369863014
0.006,3.4,2.544,0.186301369863014
0.0539,3.4,2.598,0.186301369863014
0.0042,3.4,2.793,0.186301369863014
0.0184,3.4,2.893,0.186301369863014
0.0446,3.4,2.976,0.186301369863014
0.0266,3.4,3.004,0.186301369863014
0.0095,3.4,3.042,0.186301369863014
0.0037,3.444,2.793,0.186301369863014
0.0039,3.444,2.966,0.186301369863014
0.0078,3.444,3.042,0.186301369863014
0.0024,3.5,2.152,0.186301369863014
0.0021,3.5,2.451,0.186301369863014
0.0053,3.5,2.544,0.186301369863014
0.0438,3.5,2.598,0.186301369863014
0.0036,3.5,2.793,0.186301369863014
0.0162,3.5,3.004,0.186301369863014
0.0055,3.5,3.042,0.186301369863014
0.0021,3.6,2.152,0.186301369863014
0.002,3.6,2.451,0.186301369863014
0.0043,3.6,2.544,0.186301369863014
0.0335,3.6,2.598,0.186301369863014
0.2512,3.6,3.819,0.186301369863014
0.5801,3.6,4.151,0.186301369863014
0.1856,3.7,3.819,0.186301369863014
0.4859,3.7,4.151,0.186301369863014
0.1307,3.8,3.819,0.186301369863014
0.3892,3.8,4.151,0.186301369863014
0.089,3.9,3.819,0.186301369863014
0.2982,3.9,4.151,0.186301369863014
0.0592,4,3.819,0.186301369863014
0.224,4,4.151,0.186301369863014
0.0391,4.1,3.819,0.186301369863014
0.1492,4.1,4.151,0.186301369863014
0.0254,4.2,3.819,0.186301369863014
0.0992,4.2,4.151,0.186301369863014
0.0164,4.3,3.819,0.186301369863014
0.0631,4.3,4.151,0.186301369863014
0.0115,4.4,3.819,0.186301369863014
0.0401,4.4,4.151,0.186301369863014
0.0077,4.5,3.819,0.186301369863014
0.0252,4.5,4.151,0.186301369863014
0.0056,4.6,3.819,0.186301369863014
0.0168,4.6,4.151,0.186301369863014
0.3354,1.8,1.975,0.189041095890411
0.3784,1.8,2.015,0.189041095890411
0.42,1.8,2.058,0.189041095890411
0.5238,1.8,2.135,0.189041095890411
0.295,1.85,1.975,0.189041095890411
0.3319,1.85,2.015,0.189041095890411
0.37,1.85,2.058,0.189041095890411
0.4773,1.85,2.135,0.189041095890411
0.2569,1.9,1.975,0.189041095890411
0.2857,1.9,2.015,0.189041095890411
0.3202,1.9,2.058,0.189041095890411
0.4324,1.9,2.135,0.189041095890411
0.33,1.908,2.113,0.189041095890411
0.2271,1.95,1.975,0.189041095890411
0.2398,1.95,2.015,0.189041095890411
0.2719,1.95,2.058,0.189041095890411
0.3576,1.95,2.135,0.189041095890411
0.28,1.957,2.113,0.189041095890411
0.1948,2,1.975,0.189041095890411
0.2022,2,2.015,0.189041095890411
0.2268,2,2.058,0.189041095890411
0.3099,2,2.135,0.189041095890411
0.23,2.006,2.113,0.189041095890411
0.1642,2.05,1.975,0.189041095890411
0.1654,2.05,2.015,0.189041095890411
0.1827,2.05,2.058,0.189041095890411
0.2778,2.05,2.135,0.189041095890411
0.3296,2.05,2.327,0.189041095890411
0.9597,2.05,2.939,0.189041095890411
0.18,2.055,2.113,0.189041095890411
0.241,2.055,2.175,0.189041095890411
0.1422,2.1,1.975,0.189041095890411
0.1324,2.1,2.015,0.189041095890411
0.1428,2.1,2.058,0.189041095890411
0.2349,2.1,2.135,0.189041095890411
0.2823,2.1,2.327,0.189041095890411
0.9103,2.1,2.939,0.189041095890411
0.133,2.104,2.113,0.189041095890411
0.1936,2.104,2.175,0.189041095890411
0.1204,2.15,1.975,0.189041095890411
0.1058,2.15,2.015,0.189041095890411
0.1084,2.15,2.058,0.189041095890411
0.1991,2.15,2.135,0.189041095890411
0.235,2.15,2.327,0.189041095890411
0.8609,2.15,2.939,0.189041095890411
0.0939,2.153,2.113,0.189041095890411
0.1502,2.153,2.175,0.189041095890411
0.1781,2.153,2.208,0.189041095890411
0.2323,2.156,2.327,0.189041095890411
0.28,2.156,2.334,0.189041095890411
0.6211,2.16,2.658,0.189041095890411
0.0989,2.2,1.975,0.189041095890411
0.0815,2.2,2.015,0.189041095890411
0.0791,2.2,2.058,0.189041095890411
0.167,2.2,2.135,0.189041095890411
0.1139,2.2,2.175,0.189041095890411
0.1345,2.2,2.208,0.189041095890411
0.2266,2.2,2.21,0.189041095890411
0.1942,2.2,2.327,0.189041095890411
0.2996,2.2,2.387,0.189041095890411
0.5644,2.2,2.54,0.189041095890411
0.516,2.2,2.567,0.189041095890411
0.722,2.2,2.859,0.189041095890411
0.9691,2.2,2.915,0.189041095890411
0.8106,2.2,2.939,0.189041095890411
0.0617,2.202,2.113,0.189041095890411
0.1124,2.202,2.175,0.189041095890411
0.1327,2.202,2.208,0.189041095890411
0.1896,2.205,2.327,0.189041095890411
0.2419,2.205,2.334,0.189041095890411
0.8057,2.205,2.939,0.189041095890411
0.5685,2.209,2.658,0.189041095890411
0.0815,2.25,1.975,0.189041095890411
0.0631,2.25,2.015,0.189041095890411
0.0568,2.25,2.058,0.189041095890411
0.0386,2.25,2.113,0.189041095890411
0.1392,2.25,2.135,0.189041095890411
0.0804,2.25,2.175,0.189041095890411
0.0914,2.25,2.208,0.189041095890411
0.1894,2.25,2.21,0.189041095890411
0.1541,2.25,2.327,0.189041095890411
0.2554,2.25,2.387,0.189041095890411
0.5302,2.25,2.54,0.189041095890411
0.4667,2.25,2.567,0.189041095890411
0.6719,2.25,2.859,0.189041095890411
0.9,2.25,2.915,0.189041095890411
0.7615,2.25,2.939,0.189041095890411
0.1511,2.254,2.327,0.189041095890411
0.204,2.254,2.334,0.189041095890411
0.7575,2.254,2.939,0.189041095890411
0.5209,2.258,2.658,0.189041095890411
